Country-Name,Country-Code,Indicator-Name,Indicator-Code,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,,,,,,,,,,,,,,,
Belize,BLZ,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.62019377,50.58341517,50.54882995,50.51714155,50.48801785,50.46126591,50.43532338,50.41038519,50.3855731,50.36055677,50.33516398,50.3117187,50.28864001,50.25677912,50.20410339,50.12419237,50.01294905,49.87699922,49.73735717,49.6213944,49.54804337,49.52292534,49.53662755,49.57194198,49.60646618,49.62526377,49.62552338,49.61336806,49.5958665,49.58140295,49.57611756,49.58116854,49.59319888,49.60908838,49.62316167,49.63326601,49.63823395,49.64035594,49.64153737,49.64480554,49.65226111,49.66331881,49.67811077,49.69754619,49.72345473,49.75624737,49.79621738,49.84199221,49.89041857,49.93740543,49.98056646,50.0192896,50.05449842,50.08701513,50.11856494,50.15015851,50.1817726
Benin,BEN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.43290481,52.36889508,52.30681775,52.24691203,52.18987133,52.13637192,52.08560362,52.03790082,51.99628768,51.96451832,51.94460083,51.93676456,51.93873589,51.94696332,51.95690313,51.96528672,51.97099029,51.97409172,51.97421713,51.97124009,51.96499538,51.95387166,51.9372074,51.91669353,51.89453906,51.87143872,51.85055896,51.8296417,51.79860737,51.74536417,51.6644269,51.55290134,51.41994777,51.28519531,51.17127031,51.0903062,51.04568774,51.02776932,51.01974446,51.00039448,50.95684988,50.88736292,50.79990624,50.70366221,50.61026436,50.52717052,50.4549359,50.39109922,50.33563733,50.28798887,50.24749211,50.21433339,50.18802379,50.16646593,50.14714371,50.12836139,50.10962098
Bermuda,BMU,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bhutan,BTN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.15754904,49.16767337,49.17065398,49.17292107,49.18197171,49.20060642,49.23400316,49.27504666,49.30075803,49.28386662,49.20931733,49.076588,48.90186497,48.70787296,48.52158003,48.36085764,48.22667205,48.1151331,48.0299486,47.97366489,47.94660668,47.94980738,47.97955731,48.02524343,48.07370625,48.11581843,48.14840824,48.17367732,48.19540177,48.21910354,48.24884922,48.2798993,48.30964712,48.34585147,48.39884861,48.47071215,48.57282821,48.69009842,48.76871113,48.74532037,48.58725919,48.28456018,47.87465681,47.42762874,47.02846737,46.72962069,46.54171415,46.44086102,46.39980431,46.38048684,46.35693916,46.32459583,46.29311655,46.26833829,46.26003911,46.27415046,46.31088008
Bolivia,BOL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.46261613,50.43761778,50.41205327,50.38612234,50.36006069,50.3341039,50.30832008,50.28276242,50.25753538,50.23271337,50.20837707,50.18458478,50.16136345,50.13879308,50.11687674,50.09565287,50.07520753,50.05557278,50.03663332,50.01823876,50.00033992,49.98294698,49.96618788,49.95018425,49.93511625,49.92110664,49.90811615,49.89615972,49.8855795,49.87676717,49.86992882,49.86513448,49.86212963,49.86045854,49.85954723,49.85896127,49.85861253,49.85855421,49.85871995,49.85906869,49.85962008,49.86031695,49.86119237,49.86234481,49.86392335,49.86603882,49.86867341,49.87179979,49.87557183,49.88013382,49.88555939,49.89189579,49.89901123,49.90662919,49.91438556,49.92202583,49.92945705
Bosnia and Herzegovina,BIH,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.95177507,50.89884459,50.84749009,50.79892182,50.75472531,50.71565649,50.68173961,50.65208618,50.62542979,50.60026996,50.57558968,50.55097036,50.52678451,50.50384417,50.48328581,50.46573076,50.45054013,50.4369408,50.42514017,50.41548427,50.4077471,50.40422224,50.4037819,50.39910102,50.3806937,50.3433438,50.28314583,50.20578862,50.12607982,50.06226893,50.02575659,50.02169946,50.04632462,50.09046967,50.13706536,50.1707792,50.1847848,50.18257088,50.16981391,50.15647176,50.14967526,50.15060213,50.15645896,50.16554838,50.1750712,50.18303705,50.18918829,50.19437988,50.19885414,50.2030887,50.20744367,50.21196093,50.21644705,50.22096056,50.22540611,50.22981743,50.23418428
Botswana,BWA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.14825897,52.22689796,52.28022328,52.30899,52.31623991,52.30477674,52.27457378,52.22596772,52.1626481,52.08824603,52.00607197,51.91845333,51.82655315,51.73103739,51.63259152,51.53236686,51.43126508,51.33144776,51.23691521,51.15165068,51.07760373,51.01488472,50.96152947,50.91486519,50.87156989,50.82937287,50.78785726,50.74735072,50.7073703,50.66774244,50.62827309,50.5888326,50.54945281,50.51007894,50.4708164,50.43155103,50.39238082,50.35349601,50.31520561,50.27792607,50.24205636,50.20740061,50.17417858,50.14344595,50.11673703,50.09498375,50.07867926,50.06731657,50.05965853,50.05400526,50.0491984,50.04483884,50.04116612,50.03836417,50.03687042,50.03684002,50.03824083
Brazil,BRA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.20794737,50.19377731,50.18130106,50.17103206,50.16351688,50.15904244,50.15752647,50.15867717,50.16224385,50.16790698,50.17534299,50.18449588,50.19511298,50.20647878,50.21775637,50.22839257,50.23826781,50.24756306,50.25644296,50.26517025,50.27397976,50.28284902,50.29186538,50.30148036,50.31223948,50.3245035,50.33825061,50.35333222,50.36977904,50.38759537,50.40668776,50.42713866,50.44868319,50.47047497,50.49143548,50.5108253,50.52842821,50.54449796,50.55937349,50.57357748,50.58752171,50.60120425,50.61461977,50.62816055,50.64230113,50.65735834,50.67348996,50.69057645,50.70830475,50.72620771,50.74393117,50.76138859,50.77863966,50.79565331,50.81243356,50.82898556,50.84525771
British Virgin Islands,VGB,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.4020776,48.4040753,48.40462931,48.40363054,48.39941593,48.39112412,48.37040484,48.33865815,48.31183997,48.30837538,48.33460522,48.40475699,48.50108576,48.56585195,48.53330743,48.37219137,48.07123258,47.6735356,47.25960179,46.92803529,46.73490213,46.69321469,46.76705956,46.90399321,47.03563508,47.11834619,47.14756471,47.14424951,47.12378991,47.10816936,47.11273882,47.12764549,47.15117155,47.21093105,47.34172283,47.55872682,47.87319515,48.258896,48.65072127,48.96699319,49.15656746,49.20670239,49.14454123,49.00888839,48.85409053,48.71797706,48.60681787,48.5118531,48.43717994,48.38457166,48.35393667,48.34907609,48.36922212,48.40546393,48.44511421,48.47987183,48.50725388
Bulgaria,BGR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.05123008,50.04219251,50.03116424,50.01940306,50.00850615,49.999671,49.99331247,49.98939828,49.98803961,49.98920771,49.99288385,49.99937989,50.0088287,50.02080533,50.0347141,50.05022153,50.06716522,50.08592649,50.10741796,50.13279781,50.1628778,50.19767198,50.23684176,50.28040587,50.32834821,50.38059182,50.43716236,50.49767317,50.5612166,50.62660306,50.69296827,50.75994167,50.8273794,50.89468735,50.96095118,51.02501569,51.08642504,51.14427294,51.19633023,51.24000477,51.27361881,51.29619937,51.30853193,51.31305524,51.3133981,51.31256106,51.31116853,51.30926336,51.30873879,51.31165888,51.31944892,51.33341155,51.3531901,51.37638005,51.39937078,51.41944788,51.43571328
Burkina Faso,BFA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.10257013,49.23619564,49.3707368,49.50340287,49.63009611,49.74794531,49.85629798,49.95641042,50.04985241,50.13892477,50.22539393,50.30926661,50.39024605,50.46921104,50.54711522,50.6243188,50.70094422,50.77610547,50.84785678,50.91372326,50.97189733,51.02195255,51.06412791,51.09826347,51.12438264,51.14271488,51.15359445,51.15747077,51.1548883,51.14648609,51.13294888,51.11430936,51.09120936,51.06549896,51.03931245,51.01392723,50.99031516,50.96774442,50.94386564,50.9156417,50.88143085,50.84095936,50.79594115,50.74913869,50.70401616,50.66283691,50.62612606,50.59308741,50.56288285,50.53427911,50.50642058,50.47923396,50.45296454,50.42752652,50.40286089,50.37894416,50.35570719
Burundi,BDI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.72796888,51.69088589,51.65468421,51.61880956,51.58257571,51.5461018,51.50857087,51.47145783,51.43943219,51.41792582,51.40983242,51.41571442,51.43292077,51.45701087,51.48186199,51.5026009,51.51699898,51.52514035,51.52731104,51.52449895,51.51703217,51.50793469,51.49598933,51.47334972,51.43052927,51.36375118,51.2693285,51.15584934,51.04473302,50.96101825,50.91824702,50.92147156,50.95952914,51.01015781,51.04453981,51.04420078,51.004316,50.9341089,50.847062,50.76282813,50.69571438,50.64803245,50.61550984,50.59726004,50.5907568,50.59336068,50.60561665,50.6259265,50.6476063,50.66292864,50.66741062,50.65994386,50.64328645,50.62166783,50.60055321,50.58349549,50.57096864
Cabo Verde,CPV,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,53.06500722,53.05450626,52.97487504,52.8516041,52.71962976,52.60406089,52.50641253,52.42408526,52.36641577,52.34233724,52.35624378,52.40777431,52.49426564,52.61354777,52.76156017,52.93038613,53.12087711,53.32457283,53.51210849,53.64742235,53.70747096,53.6828405,53.5857953,53.4423875,53.28709396,53.14259689,53.01556268,52.89901596,52.78673969,52.66882529,52.54090771,52.40148171,52.25777116,52.1224245,52.01009602,51.92801858,51.88056309,51.85929893,51.84455707,51.81085536,51.74307159,51.6361653,51.49935441,51.34921921,51.20739469,51.08851513,50.99536868,50.92233595,50.86581071,50.81974961,50.77970305,50.74612397,50.71994729,50.69865828,50.67872335,50.65782648,50.63482817
Cambodia,KHM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.08921129,50.10165615,50.11566868,50.13016214,50.14382855,50.15618825,50.17209762,50.19389258,50.21667235,50.23372126,50.2433929,50.23212415,50.20882092,50.21706581,50.31252054,50.53098601,50.90733304,51.43398343,52.04166918,52.59241142,52.95502201,53.06223669,52.95150375,52.70705583,52.44255828,52.2282197,52.07295048,51.95409289,51.86264875,51.78321899,51.70635428,51.63454444,51.57400615,51.52415907,51.48403424,51.45259802,51.42797756,51.40937704,51.39775265,51.39456516,51.39998221,51.4150549,51.43716472,51.45877323,51.47040184,51.46613476,51.44356232,51.40618558,51.36127191,51.31872918,51.28533362,51.2628195,51.24869415,51.24020431,51.23318974,51.22478327,51.21466843
Cameroon,CMR,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.8426116,50.82525209,50.80736277,50.78885181,50.76961549,50.74966544,50.72888718,50.70755164,50.68647541,50.66659556,50.64848197,50.63229914,50.61764354,50.6037904,50.58982398,50.57512755,50.55965827,50.54361101,50.52703589,50.51001503,50.49266574,50.47498431,50.4570684,50.43923298,50.42184919,50.40514982,50.38915258,50.37376099,50.35894095,50.34462393,50.3307151,50.31717227,50.30389383,50.29068805,50.27734547,50.26369433,50.24979411,50.23563285,50.22094657,50.20542084,50.18893799,50.17152349,50.15347359,50.1352811,50.11754301,50.10069786,50.08480619,50.06986021,50.05613064,50.04389146,50.03327236,50.02435951,50.01697639,50.01066581,50.00485663,49.99916682,49.99353171
Canada,CAN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.42063401,49.47334166,49.53668777,49.60407065,49.66686213,49.7192277,49.76005197,49.79162013,49.81587616,49.83585933,49.85404773,49.86991482,49.88364645,49.89902949,49.92069498,49.95146411,49.99267063,50.04244472,50.09646197,50.14879052,50.19522929,50.23484039,50.26879783,50.29764976,50.32251478,50.34429319,50.36242222,50.37681249,50.38935644,50.40248542,50.4177108,50.43592331,50.45617273,50.47592788,50.49174671,50.50136047,50.50413721,50.50121703,50.49429845,50.48580523,50.47749972,50.46994412,50.4627696,50.45569628,50.44816214,50.43987176,50.43063728,50.4209276,50.41179734,50.40459384,50.400102,50.39879675,50.40001404,50.40201118,50.40246806,50.39982135,50.39360225
Cayman Islands,CYM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central African Republic,CAF,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.8237773,50.83018959,50.83583014,50.84063528,50.84468749,50.84799525,50.85050931,50.85234249,50.85400453,50.85606674,50.85885679,50.86260569,50.86704807,50.87145908,50.87481174,50.87655815,50.8765726,50.87532495,50.87324513,50.87109194,50.86933483,50.86791676,50.86679772,50.86652833,50.86767989,50.87054849,50.87522368,50.8812455,50.8877397,50.89346762,50.89763472,50.89994852,50.90065491,50.89985392,50.8978092,50.89470718,50.89063647,50.88552879,50.87924948,50.8716479,50.86262979,50.85220692,50.84059108,50.82820711,50.81561806,50.80328276,50.79144932,50.7801568,50.76935477,50.75884583,50.74858722,50.73853932,50.72895335,50.72034217,50.7134002,50.7085114,50.70582273
Chad,TCD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.13122112,51.13981309,51.14341505,51.14179181,51.13452253,51.12148553,51.10279547,51.07922148,51.05213755,51.02328492,50.99394745,50.96491317,50.93605087,50.90662463,50.87542566,50.84167755,50.80504281,50.76617537,50.72649156,50.6878742,50.65162499,50.61839563,50.58770295,50.55851331,50.5294356,50.49968091,50.46915062,50.43860776,50.40911083,50.3819112,50.35763547,50.33615321,50.31685746,50.29931544,50.28298694,50.26742329,50.25265057,50.23841952,50.22384212,50.20789627,50.19005022,50.17038531,50.14944287,50.12775944,50.10593689,50.08440661,50.0631067,50.04213552,50.02218185,50.00407018,49.98829896,49.97500511,49.96385111,49.95425911,49.94549591,49.93706132,49.92887021
Channel Islands,CHI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,51.60072748,51.5711193,51.54356154,51.51738532,51.49062209,51.46184082,51.43083303,51.39902107,51.36953995,51.34657542,51.33337734,51.32951566,51.33361918,51.34612918,51.36696372,51.39577747,51.43413235,51.4804623,51.52597454,51.55841308,51.56965362,51.55595869,51.52212212,51.47684472,51.43336026,51.40055604,51.38101119,51.37072471,51.36844543,51.37176767,51.37734682,51.38590642,51.396758,51.40594586,51.40737021,51.39812565,51.37607711,51.34205849,51.29850207,51.24795168,51.19246932,51.13386783,51.07186641,51.00635384,50.93556179,50.86002411,50.77888235,50.69385877,50.61267744,50.5431459,50.49096708,50.45890996,50.44379432,50.44098237,50.44163593,50.44046135,50.43595637
Chile,CHL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.60507879,50.61461835,50.62367724,50.63237818,50.64082946,50.64911193,50.65721329,50.66507252,50.67264633,50.6798706,50.68666499,50.69308579,50.69908329,50.70440016,50.70871258,50.7118215,50.71370756,50.71451383,50.71442251,50.71368191,50.71250292,50.71086863,50.70882136,50.70667771,50.70481194,50.70346009,50.70281269,50.70271505,50.70263,50.70184138,50.69992836,50.69674722,50.69261739,50.68807046,50.68383977,50.68041493,50.67791654,50.6761856,50.67509054,50.67441746,50.6740072,50.67376731,50.67372148,50.67396016,50.67461005,50.6756936,50.67720419,50.67892565,50.68047824,50.68136538,50.68122053,50.6799862,50.67768311,50.67416719,50.66930058,50.66302967,50.65531647
China,CHN,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,48.51638406,48.54351094,48.56673347,48.58748152,48.60768239,48.62843084,48.65003809,48.6715235,48.69122089,48.7071319,48.71816695,48.72431192,48.72651407,48.72591038,48.72394635,48.72167563,48.71912459,48.71621333,48.71364771,48.71222825,48.7123851,48.71454256,48.71825746,48.72205816,48.72399832,48.72282056,48.71826495,48.71103313,48.70203533,48.69248231,48.68322913,48.67421134,48.66528062,48.65700512,48.65005455,48.64478734,48.64157373,48.64002123,48.63881347,48.63617468,48.63090432,48.62255904,48.6116635,48.59917915,48.58650457,48.57464239,48.56394759,48.55414374,48.54484825,48.53544272,48.52554642,48.51508767,48.50442503,48.49411793,48.48491116,48.4773329,48.47152952
Colombia,COL,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.32673996,50.31852257,50.31026563,50.30166,50.29232097,50.28213215,50.27089267,50.25903473,50.24776536,50.23850972,50.23208152,50.22896262,50.22854776,50.22928674,50.22918436,50.2270694,50.22252925,50.21651701,50.2108431,50.2078521,50.20900821,50.21477132,50.22437264,50.23655732,50.24964348,50.26257521,50.27482035,50.28691085,50.30009371,50.31602011,50.33560623,50.35913402,50.38563717,50.41328166,50.43972009,50.46338094,50.4838808,50.50178923,50.51771727,50.53259503,50.54710604,50.5612872,50.57501122,50.58857856,50.60232084,50.61646778,50.63115616,50.64634317,50.66185526,50.67742454,50.69286729,50.70815593,50.723361,50.7385151,50.75367441,50.768872,50.78409571
Comoros,COM,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.25061993,50.24448986,50.23645876,50.22728993,50.21694394,50.20544077,50.19280696,50.17940739,50.16590949,50.15360262,50.14292406,50.13404826,50.12678882,50.11960885,50.11188289,50.10241544,50.09161721,50.07949299,50.06647289,50.05222239,50.03662671,50.01961344,50.00137047,49.9820928,49.96230736,49.94255428,49.92278317,49.90318476,49.88379912,49.86464121,49.84583663,49.82739103,49.80942733,49.79191859,49.77493465,49.75811866,49.74167257,49.72567988,49.71029259,49.69610926,49.68303584,49.67134144,49.66077424,49.65106022,49.64172693,49.63257639,49.62339109,49.61456967,49.6059596,49.59778249,49.59016452,49.58308425,49.57657556,49.57063817,49.56538453,49.56079719,49.55694211
"Congo, Dem. Rep.",COD,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,52.2338307,52.1540711,52.07663095,52.00138331,51.92823265,51.85717397,51.78825721,51.72153796,51.65699026,51.59448075,51.53382061,51.47481818,51.41737161,51.3615158,51.30742064,51.25525303,51.20505414,51.15676537,51.11026233,51.06528228,51.02152879,50.97871301,50.93674354,50.89572521,50.85592562,50.817579,50.78096174,50.74595525,50.71211747,50.67896994,50.64639789,50.61443503,50.58354982,50.55438064,50.52741016,50.50263112,50.47972945,50.45814424,50.43731976,50.41677355,50.3963003,50.37597412,50.35592798,50.3361798,50.3167117,50.29750291,50.27858761,50.26002812,50.24185204,50.22408534,50.2067708,50.18990451,50.17356379,50.15795035,50.1433043,50.1297737,50.11739453
"Congo, Rep.",COG,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,50.58253854,50.56107604,50.54031852,50.52056449,50.50212941,50.48522979,50.46989947,50.45574454,50.44195078,50.42753968,50.41195725,50.39511288,50.37733257,50.35920855,50.3412854,50.32401571,50.30752517,50.29161776,50.27624147,50.26130677,50.24665758,50.2323769,50.21859954,50.20558082,50.19374716,50.18323632,50.17392997,50.1656596,50.15854172,50.15254595,50.14768694,50.14397225,50.14109866,50.13830208,50.1346056,50.1294429,50.12262586,50.11445422,50.10550249,50.09635653,50.08746429,50.07897589,50.07069678,50.06237311,50.05368353,50.04450362,50.03485829,50.02506954,50.01569361,50.00728969,50.00019675,49.99448226,49.98992111,49.98614124,49.98270796,49.97933048,49.9759544
Costa Rica,CRI,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,49.14413799,49.15422022,49.16301534,49.17137753,49.18033747,49.19053236,49.20219293,49.2149989,49.22879207,49.24309701,49.25773701,49.27274298,49.28825586,49.30421938,49.32058389,49.33727788,49.35412263,49.37109525,49.388457,49.40654349,49.42550336,49.44552584,49.4662979,49.48685911,49.50616068,49.52357511,49.53887667,49.55260994,49.56601326,49.58056651,49.59718914,49.61585865,49.63605112,49.65736358,49.67933486,49.70148892,49.72390222,49.74636988,49.7679415,49.78755302,49.80458291,49.81890512,49.83094639,49.8413464,49.85093284,49.86031734,49.86954574,49.87853204,49.88766242,49.89732103,49.90771731,49.91904118,49.9311367,49.94347099,49.9553557,49.96630511,49.97615919
